id,sentence,label
1382,졸업 요건 중 프로젝트 발표가 있나요?,8
1383,졸업을 위해 필요한 필수 연구 보고서가 있나요?,8
1384,졸업 논문 제출 시 요구되는 자료는 무엇인가요?,8
1385,졸업에 필요한 필수 컴퓨터 과목 수는 얼마인가요?,8
1386,졸업 요건 중 팀 프로젝트가 있나요?,8
1387,졸업을 위해 필요한 필수 인턴십 보고서 양식은 무엇인가요?,8
1388,졸업 논문 작성 시 참고해야 할 가이드라인이 있나요?,8
1389,졸업에 필요한 필수 실습 과목 수는 얼마인가요?,8
1390,졸업 요건 중 해외 연수 프로그램이 있나요?,8
1391,졸업을 위해 필요한 필수 워크숍 수는 얼마인가요?,8
1392,졸업 논문 제출 후 발표 절차는 어떻게 되나요?,8
1393,졸업에 필요한 필수 발표 과목이 있나요?,8
1394,졸업 요건 중 리더십 프로그램 참여가 있나요?,8
1395,졸업을 위해 필요한 필수 세미나 발표는 어떻게 하나요?,8
1396,졸업 논문 형식과 제출 방법을 알려주세요.,8
1397,졸업에 필요한 필수 사회봉사 시간이 있나요?,8
1398,졸업 요건 중 필수 연구 과제가 있나요?,8
1399,졸업을 위해 필요한 필수 인턴십 기간은 얼마인가요?,8
1400,졸업 논문 작성 시 유의사항이 있나요?,8
1401,졸업에 필요한 필수 선택 과목 수는 얼마인가요?,8
1402,졸업 요건 중 필수 컴퓨터 프로그램이 있나요?,8
1403,졸업을 위해 필요한 필수 실험 시간은 얼마인가요?,8
1404,졸업 논문 제출 후 심사 과정은 어떻게 되나요?,8
1405,졸업에 필요한 필수 교양 과목은 무엇인가요?,8
1406,졸업 요건 중 팀 프로젝트 발표가 있나요?,8
1407,졸업을 위해 필요한 필수 인턴십 성적 기준이 있나요?,8
1408,졸업 논문 작성 시 필요한 자료는 무엇인가요?,8
1409,이번 학기 학사 일정 알려줄래?,4
1410,다음 학기 학사 일정 어떻게 되지?,4
1411,학사 일정 어디서 확인할 수 있어?,4
1412,중간고사 기간은 언제야?,4
1413,기말고사 일정 좀 알려줘.,4
1414,수강신청 기간이 언제야?,4
1415,졸업식 날짜가 언제야?,4
1416,종강 날짜는 언제야?,4
1417,개강 날짜 좀 알려줘.,4
1418,수업 시작일은 언제야?,4
1419,휴강일 언제인지 알아?,4
1420,방학 기간이 언제부터 언제까지야?,4
1421,등록금 납부 기간이 언제야?,4
1422,성적 발표일은 언제야?,4
1423,학기 종료일 알려줄래?,4
1424,재수강 신청 기간이 언제야?,4
1425,수강 정정 기간은 언제야?,4
1426,학기 시작일 언제야?,4
1427,휴학 신청 기간이 언제야?,4
1428,복학 신청 기간은 언제야?,4
1429,강의 평가 기간 언제야?,4
1430,학사일정 캘린더 어디서 확인해?,4
1431,과제 제출 마감일 언제야?,4
1432,수업 종료일은 언제야?,4
1433,졸업 신청 기간이 언제야?,4
1434,학사 일정이 어디에 게시돼 있어?,4
1435,학기별 학사 일정 좀 알려줘.,4
1436,이번 학기 중요한 날짜 알려줄래?,4
1437,학사 일정 변경된 거 있어?,4
1438,수강 철회 기간이 언제야?,4
1439,홍익대학교 졸업식 날짜 언제야?,4
1440,홍익대학교 개강 날짜 좀 알려줘.,4
1441,홍익대 중간고사 기간은 언제야?,4
1442,홍익대학교 기말고사 일정 어떻게 돼?,4
1443,홍익대 수강신청 기간이 언제야?,4
1444,홍익대 종강 날짜는 언제야?,4
1445,홍익대학교 방학 기간 언제야?,4
1446,홍익대 등록금 납부 기간 알려줄래?,4
1447,홍익대 성적 발표일 언제야?,4
1448,홍익대 학기 종료일 언제야?,4
1449,홍익대학교 재수강 신청 기간 언제야?,4
1450,홍익대 수강 정정 기간 알려줘.,4
1451,홍익대 휴강일 언제인지 알아?,4
1452,홍익대 학기 시작일 알려줄래?,4
1453,홍익대학교 휴학 신청 기간 언제야?,4
1454,홍익대 복학 신청 기간이 언제야?,4
1455,홍익대 강의 평가 기간 알려줘.,4
1456,홍익대 과제 제출 마감일 언제야?,4
1457,홍익대학교 수업 종료일 언제야?,4
1458,홍익대학교 졸업 신청 기간 알려줘.,4
1459,홍익대학교 학사 일정 어디서 확인할 수 있어?,4
1460,홍익대 학사 캘린더 좀 볼 수 있을까?,4
1461,홍익대 학사 일정표 어디서 찾아?,4
1462,홍익대 수업 일정 알려줄래?,4
1463,홍익대학교 시험 기간은 언제야?,4
1464,홍익대 시험 일정 알고 싶어.,4
1465,홍익대 수업 시작 날짜 알려줄 수 있어?,4
1466,홍익대학교 강의 시작일 언제야?,4
1467,홍익대 방학 언제부터야?,4
1468,홍익대학교 방학이 언제 시작돼?,4
1469,홍익대 성적 발표 언제 해?,4
1470,홍익대학교 성적 나오는 날 알아?,4
1471,홍익대 학기 종료일이 언제지?,4
1472,홍익대 휴강일정 알려줄래?,4
1473,홍익대 휴일은 언제야?,4
1474,홍익대학교 공휴일 알려줘.,4
1475,홍익대 수강 변경 기간 언제야?,4
1476,홍익대 졸업일 언제인지 알아?,4
1477,홍익대 학사 마감일 언제야?,4
1478,홍익대학교 학사 진행 일정 알고 싶어.,4
1479,홍익대학교 학사 캘린더 보여줘.,4
1480,학교 전체 일정 알려줘.,4
1481,이번 학기 캘린더 볼 수 있을까?,4
1482,홍익대 일정표 보여줄래?,4
1483,학교 행사 일정 좀 보여줘.,4
1484,이번 학기 전체 일정 어디서 봐?,4
1485,학사 캘린더 링크 줄 수 있어?,4
1486,홍익대학교 캘린더 파일로 받을 수 있어?,4
1487,학교 캘린더 공유해줄래?,4
1488,전체 학사 일정 어떻게 돼?,4
1489,학교 행사 날짜 좀 알려줘.,4
1490,이번 학기 학사 캘린더 어디서 확인해?,4
1491,학교 연간 일정 볼 수 있을까?,4
1492,홍익대 학사 일정표 좀 보여줘.,4
1493,학교 캘린더 파일로 제공해줄 수 있어?,4
1494,학교 일정 어디서 확인할 수 있어?,4
1495,홍익대 연간 일정표 보여줄래?,4
1496,학교 중요한 일정 알려줘.,4
1497,이번 학기 주요 일정 볼 수 있어?,4
1498,학사 캘린더 전체 파일 어디서 구해?,4
1499,홍익대학교 학사일정 변경된 내용 있어?,4
1500,홍익대 휴일 일정 어디서 확인해?,4
1501,홍익대 학사일정 이메일로 받을 수 있어?,4
1502,홍익대학교 시험 일정 변경된 거 있어?,4
1503,홍익대 졸업식 시간 알려줄래?,4
1504,홍익대 개강식 날짜가 언제야?,4
1505,홍익대 방학식 일정 알려줘.,4
1506,홍익대학교 학사 일정 알림 받을 수 있어?,4
1507,홍익대 학사 일정은 어떻게 계획돼 있어?,4
1508,홍익대 수강신청 변경 기간은 언제야?,4
1509,서점 어디에 있어?,2
1510,문구점 위치가 어디야?,2
1511,서점 찾아가려면 어디로 가야 해?,2
1512,문구점은 어디로 가면 돼?,2
1513,서점 위치 좀 알려줘.,2
1514,문구점 어디서 찾아?,2
1515,서점 어떻게 가?,2
1516,문구점 위치 안내해 줄래?,2
1517,서점 어디에 위치해 있어?,2
1518,문구점 어디 있는지 알려줄래?,2
1519,편의점 어디야?,2
1520,편의점 위치가 어디야?,2
1521,편의점 찾아가려면 어디로 가야 해?,2
1522,편의점은 어디로 가면 돼?,2
1523,편의점 위치 좀 알려줘.,2
1524,편의점 어디서 찾아?,2
1525,편의점 어떻게 가?,2
1526,편의점 위치 안내해 줄래?,2
1527,편의점 어디에 위치해 있어?,2
1528,편의점 어디 있는지 알려줄래?,2
1529,근처에 카페나무 어디 있어?,2
1530,여기서 가까운 캠퍼 위치가 어디야?,2
1531,스타벅스는 어디에 있어?,2
1532,메가커피 위치 좀 알려줘.,2
1533,파브리카 어디서 찾아?,2
1534,카페아이엔지 어떻게 가?,2
1535,푸르타 카페 어디야?,2
1536,근처에 그라찌에 어디 있어?,2
1537,여기서 제일 가까운 카페나무는 어디야?,2
1538,캠퍼 카페 위치가 어디야?,2
1539,카페 위치 좀 알려줘.,2
1540,카페 어디에 위치해 있어?,2
1541,근처에 있는 카페 어디야?,2
1542,카페 찾아가는 길 좀 알려줄래?,2
1543,여기서 가장 가까운 카페는 어디야?,2
1544,근처 카페 위치 알아?,2
1545,카페 어떻게 가?,2
1546,카페 위치 안내해 줄래?,2
1547,카페 어디 있는지 알려줄래?,2
1548,이 주변에 카페 어디 있어?,2
1549,도서관 어디야?,2
1550,열람실 위치가 어디야?,2
1551,도서관 찾아가려면 어디로 가야 해?,2
1552,열람실은 어디로 가면 돼?,2
1553,도서관 위치 좀 알려줘.,2
1554,열람실 어디서 찾아?,2
1555,도서관 어떻게 가?,2
1556,열람실 위치 안내해 줄래?,2
1557,도서관 어디에 위치해 있어?,2
1558,열람실 어디 있는지 알려줄래?,2
1559,PC실 어디야?,2
1560,복사하는 곳 위치가 어디야?,2
1561,PC실 찾아가려면 어디로 가야 해?,2
1562,복사기는 어디에 있어?,2
1563,PC실 위치 좀 알려줘.,2
1564,복사하는 곳 어디서 찾아?,2
1565,PC실 어떻게 가?,2
1566,복사기 위치 안내해 줄래?,2
1567,PC실 어디에 위치해 있어?,2
1568,복사기 어디 있는지 알려줄래?,2
1569,신한은행 어디야?,2
1570,국민은행 위치가 어디야?,2
1571,근처에 ATM 어디 있어?,2
1572,신한은행 찾아가려면 어디로 가야 해?,2
1573,국민은행은 어디로 가면 돼?,2
1574,신한은행 위치 좀 알려줘.,2
1575,국민은행 어디서 찾아?,2
1576,ATM 어디에 있어?,2
1577,신한은행 어떻게 가?,2
1578,국민은행 위치 안내해 줄래?,2
1579,학생회관 어디야?,2
1580,체육관 위치가 어디야?,2
1581,보건실은 어디에 있어?,2
1582,우체국 어디 있어?,2
1583,복사실 어디에 있지?,2
1584,안내 데스크는 어디야?,2
1585,주차장 위치 알려줘.,2
1586,기숙사 어디에 있어?,2
1587,샤워실 어디야?,2
1588,택배 보관소는 어디야?,2
1589,커피숍 어디에 있어?,2
1590,매점 위치가 어디야?,2
1591,운동장 어디 있어?,2
1592,컴퓨터실 어떻게 가?,2
1593,스터디룸은 어디에 있어?,2
1594,정수기 어디 있어?,2
1595,탈의실은 어디에 있어?,2
1596,쓰레기장 위치가 어디야?,2
1597,자판기 어디에 있어?,2
1598,흡연구역은 어디에 있어?,2
1599,캠퍼스맵 보여줄 수 있어?,2
1600,캠퍼스맵 어디서 볼 수 있어?,2
1601,캠퍼스맵을 어디서 구할 수 있지?,2
1602,캠퍼스맵을 다운로드할 수 있나?,2
1603,캠퍼스맵 링크 좀 줄래?,2
1604,캠퍼스맵 볼 수 있는 곳 알려줘.,2
1605,최신 캠퍼스맵 어디서 확인해?,2
1606,캠퍼스맵 어떻게 봐?,2
1607,캠퍼스맵을 어디서 찾을 수 있어?,2
1608,캠퍼스맵 어디서 얻을 수 있어?,2
1609,컴퓨터공학과 공지사항 어디서 확인해?,5
1610,경제학부 공지사항 좀 알려줘.,5
1611,영어교육과 공지사항 볼 수 있을까?,5
1612,신소재공학과 공지사항 확인해줄래?,5
1613,경영학부 공지사항은 어디에 있어?,5
1614,화학공학과 공지사항 알려줄래?,5
1615,법학부 공지사항 볼 수 있어?,5
1616,기계·시스템디자인공학과 공지사항 어디서 볼 수 있지?,5
1617,건축학부 공지사항은 어디서 확인해?,5
1618,독어독문학과 공지사항 알려줄래?,5
1619,산업·데이터공학과 공지사항 볼 수 있을까?,5
1620,경영학전공 공지사항 어디서 볼 수 있어?,5
1621,도시공학과 공지사항 확인할 수 있어?,5
1622,역사교육과 공지사항은 어디에 있지?,5
1623,바이오헬스융합학부 공지사항 알려줘.,5
1624,조소과 공지사항은 어디서 확인할 수 있어?,5
1625,전자전기공학과 공지사항 볼 수 있어?,5
1626,도예유리과 공지사항 어디서 확인해?,5
1627,실내건축학전공 공지사항 알려줄래?,5
1628,패션디자인과 공지사항 어디서 볼 수 있어?,5
1629,수학교육과 공지사항 어디서 확인해?,5
1630,국어교육과 공지사항 알려줄래?,5
1631,동양화과 공지사항 볼 수 있을까?,5
1632,섬유미술패션디자인과 공지사항 알려줘.,5
1633,음악학부 공지사항 어디서 확인할 수 있어?,5
1634,철학과 공지사항 볼 수 있어?,5
1635,미술사학과 공지사항 어디서 볼 수 있지?,5
1636,심리학과 공지사항 알려줄래?,5
1637,정치외교학과 공지사항 확인할 수 있어?,5
1638,지식재산학과 공지사항은 어디서 확인해?,5
1639,컴퓨터공학과 최신 소식 어디서 확인해?,5
1640,경제학부 최근 공지 어디서 볼 수 있어?,5
1641,영어교육과 중요한 발표는 어디에 있어?,5
1642,신소재공학과 뉴스는 어디서 확인할 수 있어?,5
1643,경영학부 업데이트된 정보 어디서 찾아?,5
1644,화학공학과 새 공지는 어디에 있지?,5
1645,법학부 알림사항은 어디서 볼 수 있어?,5
1646,기계·시스템디자인공학과 최근 발표 어디서 확인해?,5
1647,건축학부 새로운 소식은 어디에 있어?,5
1648,독어독문학과 최신 정보 어디서 볼 수 있어?,5
1649,산업·데이터공학과 공지 업데이트 어디서 확인해?,5
1650,경영학전공 알림은 어디에 있지?,5
1651,도시공학과 최근 소식 어디서 확인할 수 있어?,5
1652,역사교육과 최신 발표 어디서 볼 수 있어?,5
1653,바이오헬스융합학부 중요한 공지 어디에 있어?,5
1654,조소과 최신 정보는 어디서 확인해?,5
1655,전자전기공학과 새로운 공지 어디서 볼 수 있어?,5
1656,도예유리과 소식은 어디에서 확인해?,5
1657,실내건축학전공 알림사항은 어디에 있지?,5
1658,패션디자인과 새로운 정보 어디서 볼 수 있어?,5
1659,컴퓨터공학과 시험일정 어디서 확인해?,5
1660,경제학부 그레이더 모집 공고 있나?,5
1661,영어교육과 봉사시간 어디서 신청해?,5
1662,신소재공학과 장학금 정보는 어디서 볼 수 있어?,5
1663,경영학부 시험일정 알려줄 수 있어?,5
1664,화학공학과 그레이더 모집 일정 있지?,5
1665,법학부 봉사시간 관련 정보 어디서 확인해?,5
1666,기계·시스템디자인공학과 장학금 신청 방법 알려줘.,5
1667,건축학부 시험일정 어디서 확인할 수 있어?,5
1668,독어독문학과 그레이더 모집 공고 어디서 볼 수 있어?,5
1669,산업·데이터공학과 봉사시간 정보 알려줄래?,5
1670,경영학전공 장학금 신청 기간 언제야?,5
1671,도시공학과 시험일정 볼 수 있을까?,5
1672,역사교육과 그레이더 모집 정보 어디서 확인해?,5
1673,바이오헬스융합학부 봉사시간 어디서 신청해?,5
1674,조소과 장학금 정보 어디서 확인할 수 있어?,5
1675,전자전기공학과 시험일정 알려줄래?,5
1676,도예유리과 그레이더 모집 안내 어디 있어?,5
1677,실내건축학전공 봉사시간 신청 방법 알려줘.,5
1678,패션디자인과 장학금 신청 어디서 해?,5
1679,컴퓨터공학과 공지사항 어디서 확인해?,5
1680,컴퓨터공학과 최신 공지 알려줘.,5
1681,컴퓨터공학과 공지 업데이트 어디서 볼 수 있어?,5
1682,컴퓨터공학과 중요한 공지사항 뭐야?,5
1683,컴퓨터공학과 공지사항 게시판 링크 알려줄래?,5
1684,컴퓨터공학과 최근 공지 뭐가 있어?,5
1685,컴퓨터공학과 공지사항 이메일로 받을 수 있어?,5
1686,컴퓨터공학과 공지사항 언제 업데이트 돼?,5
1687,컴퓨터공학과 공지사항 어디에 게시돼?,5
1688,컴퓨터공학과 학과 공지 어디서 확인할 수 있어?,5
1689,컴퓨터공학과 공지 알림 받을 수 있어?,5
1690,컴퓨터공학과 공지사항 어떻게 확인해?,5
1691,컴퓨터공학과 공지사항 누가 관리해?,5
1692,컴퓨터공학과 새 공지사항 나왔어?,5
1693,컴퓨터공학과 학과 공지사항 어디서 볼 수 있어?,5
1694,컴퓨터공학과 공지사항 변경된 거 있어?,5
1695,컴퓨터공학과 공지사항 파일로 받을 수 있어?,5
1696,컴퓨터공학과 공지사항 언제 올라와?,5
1697,컴퓨터공학과 공지사항 확인 방법 알려줘.,5
1698,컴퓨터공학과 공지사항 관련 문의는 어디로 해?,5
1699,컴퓨터공학과 공지사항 업데이트 주기는 어떻게 돼?,5
1700,컴퓨터공학과 공지사항을 문자로 받을 수 있어?,5
1701,컴퓨터공학과 공지사항에 대한 피드백은 어디로 보내?,5
1702,컴퓨터공학과 공지사항을 확인하는 가장 빠른 방법은?,5
1703,컴퓨터공학과 공지사항에 누락된 내용이 있으면 어떻게 해야 해?,5
1704,컴퓨터공학과 공지사항에 대한 질문은 누구에게 해야 해?,5
1705,컴퓨터공학과 공지사항에서 중요한 항목은 어떻게 표시돼?,5
1706,컴퓨터공학과 공지사항에 대한 알림 설정은 어떻게 해?,5
1707,컴퓨터공학과 공지사항을 다른 학과와 공유할 수 있어?,5
1708,컴퓨터공학과 공지사항에 대한 자세한 내용은 어디서 찾아?,5
